
> backend@1.0.0 dev
Bot error: EFATAL: Error: getaddrinfo ENOTFOUND api.telegram.org
Bot error: EFATAL: Error: getaddrinfo ENOTFOUND api.telegram.org
Bot error: EFATAL: Error: getaddrinfo ENOTFOUND api.telegram.org
[2026-03-05T13:48:56.998Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:48:57.025Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:48:57.106Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:48:57.108Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:48:57.108Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:48:57.117Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:48:57.118Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T13:48:57.122Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T13:49:00.957Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T13:49:00.960Z] GET /api/activities?periodo=2026
[2026-03-05T13:49:00.962Z] GET /api/activities?periodo=2026
[2026-03-05T13:49:02.225Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T13:49:02.225Z] GET /api/entities?periodo=2026
[2026-03-05T13:49:02.227Z] GET /api/entities?periodo=2026
[2026-03-05T13:49:31.734Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:49:31.736Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:49:31.738Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:49:31.739Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:49:31.742Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T13:49:31.742Z] GET /api/entities?periodo=2026
[2026-03-05T13:49:31.743Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T13:49:31.743Z] GET /api/entities?periodo=2026
[2026-03-05T13:50:02.485Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:50:02.489Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:50:02.500Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:50:02.501Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T13:50:02.501Z] GET /api/entities?periodo=2026
[2026-03-05T13:50:02.503Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:50:02.505Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T13:50:02.506Z] GET /api/entities?periodo=2026
[2026-03-05T13:50:03.879Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:50:03.879Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:50:03.880Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:50:03.881Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:50:03.881Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:50:03.882Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:50:03.882Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:50:03.883Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:50:03.885Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:50:03.885Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:50:03.886Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:50:03.887Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:50:03.888Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:50:03.888Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:50:03.888Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:50:03.889Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:50:03.890Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:50:03.890Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:50:03.891Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:50:03.891Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:50:03.892Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:50:03.895Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:50:03.896Z] GET /api/catalogs/default-classification
[2026-03-05T13:50:03.897Z] GET /api/catalogs/default-classification
[2026-03-05T13:51:04.960Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:04.962Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:04.968Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:04.969Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:04.969Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:04.969Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:04.972Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:04.973Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:51:04.973Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:51:04.974Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:04.975Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:04.976Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:04.978Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:04.984Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:04.986Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:51:04.987Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:04.988Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:04.989Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:04.991Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:51:04.993Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:51:04.994Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:51:04.996Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:05.003Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:51:05.004Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:51:05.004Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:51:05.005Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:05.007Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:51:05.007Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:51:05.008Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:51:05.011Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:51:05.011Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:51:05.014Z] GET /api/catalogs/default-classification
[2026-03-05T13:51:05.016Z] GET /api/catalogs/default-classification
[2026-03-05T13:51:46.997Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:46.999Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:47.000Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:47.004Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T13:51:47.012Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:47.013Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:47.014Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:47.015Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:51:47.017Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:47.018Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:51:47.018Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:47.019Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:47.021Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:47.021Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:51:47.021Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:51:47.021Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:51:47.021Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:47.022Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:47.023Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:47.026Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:51:47.027Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:47.028Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:51:47.028Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:51:47.031Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:51:47.032Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:47.036Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:51:47.036Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:51:47.037Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:51:47.037Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:51:47.038Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:51:47.038Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:51:47.038Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:51:47.040Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:51:47.040Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:51:47.041Z] GET /api/catalogs/default-classification
[2026-03-05T13:51:47.042Z] GET /api/catalogs/default-classification
[2026-03-05T13:51:48.242Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:51:48.243Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:51:48.244Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T13:51:48.247Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T13:51:51.724Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T13:51:51.725Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T13:51:51.725Z] GET /api/activities?periodo=2026
[2026-03-05T13:51:51.727Z] GET /api/activities?periodo=2026
[2026-03-05T13:53:06.461Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:53:06.462Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:53:06.462Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:53:06.462Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:53:06.463Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:53:06.466Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:53:06.467Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:53:06.468Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:53:06.469Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T13:53:06.469Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:53:06.469Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:53:06.470Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:53:06.471Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:53:06.472Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:53:06.472Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:53:06.473Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T13:53:06.473Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T13:53:06.473Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T13:53:06.474Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:53:06.476Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T13:53:06.477Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T13:53:06.482Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T13:53:06.484Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T13:53:06.486Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:53:06.488Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:53:06.489Z] GET /api/catalogs/ped/objectives
[2026-03-05T13:53:06.490Z] GET /api/catalogs/ped/strategies
[2026-03-05T13:53:06.492Z] GET /api/catalogs/ped/action-lines
[2026-03-05T13:53:06.494Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T13:53:06.494Z] GET /api/catalogs/default-classification
[2026-03-05T13:53:06.495Z] GET /api/catalogs/default-classification
[2026-03-05T13:53:07.771Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:53:07.771Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T13:53:07.776Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T13:53:07.777Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:44.296Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:25:44.305Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:25:44.324Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:25:44.325Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:44.325Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:25:44.325Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:44.325Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:44.328Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:45.806Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:45.807Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:45.808Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:25:45.809Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:45.809Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:45.809Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:25:45.809Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:25:45.809Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:25:45.810Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:45.813Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:45.814Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:25:45.815Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:45.815Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:45.816Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:45.816Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:45.817Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:25:45.817Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:45.817Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:45.817Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:25:45.818Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:25:45.818Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:25:45.820Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:25:45.820Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:25:45.825Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:25:45.825Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:25:45.825Z] GET /api/catalogs/default-classification
[2026-03-05T14:25:45.826Z] GET /api/catalogs/default-classification
[2026-03-05T14:25:46.646Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:25:46.647Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:25:46.647Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:25:46.647Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:25:46.649Z] GET /api/activities?periodo=2026
[2026-03-05T14:25:46.649Z] GET /api/activities?periodo=2026
[2026-03-05T14:25:46.649Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:25:52.427Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:52.430Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:52.430Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:52.430Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:52.430Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:25:52.430Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:25:52.431Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:25:52.431Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:52.431Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:52.434Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:52.435Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:52.435Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:52.437Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:52.437Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:25:52.438Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:52.438Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:52.438Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:25:52.439Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:25:52.440Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:25:52.441Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:25:52.442Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:25:52.443Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:25:52.443Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:25:52.443Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:25:52.444Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:25:52.444Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:25:52.444Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:25:52.444Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:25:52.444Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:25:52.445Z] GET /api/catalogs/default-classification
[2026-03-05T14:25:52.447Z] GET /api/catalogs/default-classification
[2026-03-05T14:25:54.081Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:54.081Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:54.082Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:54.082Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:25:54.975Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:25:54.976Z] GET /api/activities?periodo=2026
[2026-03-05T14:25:54.977Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:25:54.977Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:24.794Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:28:24.797Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:28:24.799Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:28:24.800Z] OPTIONS /api/tracking/observations/count?periodo=2026
[2026-03-05T14:28:24.800Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:24.802Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:28:24.802Z] GET /api/tracking/observations/count?periodo=2026
[2026-03-05T14:28:24.803Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:25.571Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:25.571Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:25.572Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:28:25.572Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:28:25.572Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:28:25.573Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:28:27.058Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:28:27.058Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:28:27.058Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:28:27.059Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:28:27.059Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:28:27.059Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:28:27.060Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:28:27.060Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:28:27.060Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:28:27.060Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:28:27.060Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:28:27.062Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:28:27.062Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:28:27.063Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:28:27.063Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:28:27.064Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:28:27.064Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:28:27.064Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:28:27.064Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:28:27.064Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:28:27.065Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:28:27.065Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:28:27.066Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:28:27.067Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:28:27.067Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:28:27.067Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:28:27.070Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:28:27.070Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:28:27.073Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:28:27.074Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:28:27.074Z] GET /api/catalogs/default-classification
[2026-03-05T14:28:27.074Z] GET /api/catalogs/default-classification
[2026-03-05T14:28:28.291Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:28:28.292Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:28:28.292Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:28:28.293Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:28:29.432Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:29.433Z] GET /api/activities?periodo=2026
[2026-03-05T14:28:30.338Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T14:28:30.339Z] OPTIONS /api/entities?periodo=2026
[2026-03-05T14:28:30.339Z] GET /api/entities?periodo=2026
[2026-03-05T14:28:30.339Z] GET /api/entities?periodo=2026
[2026-03-05T14:43:07.912Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:43:07.913Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:43:07.913Z] OPTIONS /api/dashboard/stats?periodo=2026
[2026-03-05T14:43:07.914Z] OPTIONS /api/activities?periodo=2026
[2026-03-05T14:43:07.914Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:43:07.916Z] GET /api/activities?periodo=2026
[2026-03-05T14:43:07.917Z] GET /api/dashboard/stats?periodo=2026
[2026-03-05T14:43:07.917Z] GET /api/activities?periodo=2026
[2026-03-05T14:43:09.912Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:09.912Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:09.913Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:09.914Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:09.914Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:43:09.914Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:09.915Z] GET /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:09.916Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:09.917Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:09.919Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:43:09.919Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:09.922Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:43:09.922Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:43:09.923Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:09.923Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:09.933Z] GET /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:09.941Z] OPTIONS /api/catalogs/ped/strategies
[2026-03-05T14:43:09.942Z] OPTIONS /api/catalogs/ped/action-lines
[2026-03-05T14:43:09.948Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:43:09.954Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:43:09.956Z] GET /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:09.962Z] OPTIONS /api/catalogs/ped/objectives
[2026-03-05T14:43:09.964Z] GET /api/catalogs/ped/missions?periodo=2026
[2026-03-05T14:43:09.965Z] GET /api/catalogs/ped/strategies
[2026-03-05T14:43:09.967Z] GET /api/catalogs/ped/action-lines
[2026-03-05T14:43:09.969Z] OPTIONS /api/catalogs/default-classification
[2026-03-05T14:43:09.969Z] GET /api/catalogs/ped/objectives
[2026-03-05T14:43:09.980Z] GET /api/catalogs/default-classification
[2026-03-05T14:43:09.981Z] GET /api/catalogs/default-classification
[2026-03-05T14:43:10.823Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:43:10.824Z] OPTIONS /api/narratives/my-captures?periodo=2026
[2026-03-05T14:43:10.824Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:43:10.825Z] GET /api/narratives/my-captures?periodo=2026
[2026-03-05T14:43:16.176Z] OPTIONS /api/catalogs/narrative-titles?periodo=2026
[2026-03-05T14:43:16.176Z] OPTIONS /api/catalogs/financing-sources?periodo=2026
[2026-03-05T14:43:16.177Z] OPTIONS /api/catalogs/ods?periodo=2026
[2026-03-05T14:43:16.177Z] OPTIONS /api/catalogs/ped/missions?periodo=2026
